day,month,time,location,direction,volume
5,10,900,Example,0,4854
5,10,900,Example,1,4735
5,10,1000,Example,0,4588
5,10,1000,Example,1,4260
5,10,1100,Example,0,4687
5,10,1100,Example,1,4345
5,10,1200,Example,0,5024
5,10,1200,Example,1,4898
5,10,1300,Example,0,5325
5,10,1300,Example,1,5340
5,10,1400,Example,0,5542
5,10,1400,Example,1,5646
5,10,1500,Example,0,6173
5,10,1500,Example,1,6247
5,10,1600,Example,0,6075
5,10,1600,Example,1,5981
5,10,1700,Example,0,5480
5,10,1700,Example,1,5569
5,10,1800,Example,0,5080
5,10,1800,Example,1,4853
5,10,1900,Example,0,3957
5,10,1900,Example,1,3860
5,10,2000,Example,0,2635
5,10,2000,Example,1,2924
5,10,2100,Example,0,1895
5,10,2100,Example,1,2096
5,10,2200,Example,0,1476
5,10,2200,Example,1,1777
5,10,2300,Example,0,1090
5,10,2300,Example,1,1421
6,10,0,Example,0,742
6,10,0,Example,1,1221
6,10,100,Example,0,434
6,10,100,Example,1,946
6,10,200,Example,0,323
6,10,200,Example,1,450
6,10,300,Example,0,490
6,10,300,Example,1,292
6,10,400,Example,0,1008
